,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time
4837,1460953328892870656,745492782609928192,"SWISS MARKET INDEX HITS RECORD HIGH AT 12,600.39 POINTS, LAST UP 0.24%",en,2021-11-17 12:49:51+00:00,2,52969,4219,91729,1,0,0,2022-05-07 11:06:56
4836,1460967549525450753,1365111055794524160,@its_a_cliche @erinotoole Switzerland relies heavily on supply chain yet they don’t have an inflation crisis.,en,2021-11-17 13:46:21+00:00,1,15,184,1304,0,0,1,2022-05-07 11:06:56
4835,1460983455961862145,402707311,"@dhruv_rathee During Congress rule, U re free to talk abt Black Money in Swiss Bank-which is still mystery, Scams like 2G, Coal Gate, Commonwealth.....In which not a single charge sheet filed even after 7 years but now if u talk abt biased media, Hate mongering, Poor economy u r anti National.",en,2021-11-17 14:49:34+00:00,0,147,153,2552,0,0,0,2022-05-07 11:06:56
4834,1460997133037883398,221961207,How to protect your savings against inflation in Switzerland - The Local Switzerland,en,2021-11-17 15:43:55+00:00,0,404,447,58289,0,0,0,2022-05-07 11:06:56
4833,1461025756608348168,19821893,"@BjarkeEbert @jayjay500 @threevaluelogic @alanbourke @fesshole You mean for you specifically or in general? I know that Swiss healthcare has one of the highest costs as a proportion of GDP in Europe. Though I suspect your argument is ""It's cheaper for me"" rather than ""It's cheaper in general"".",en,2021-11-17 17:37:39+00:00,1,748,460,4588,0,0,1,2022-05-07 11:06:56
4832,1461027533466521609,1280077475268169729,"The US Dollar Index $DXY simply measures the exchange rate of the US Dollar against a weighted basket of currencies

57.6% of Euro $EUR

13.6% of Japanese Yen $JPY

11.9% of Pound Sterling $GBP

9.1% of Canadian Dollar $CAD

4.2% of Swedish Krona $SEK

3.6% of Swiss Franc $CHF",en,2021-11-17 17:44:43+00:00,5,6171,679,47437,2,0,1,2022-05-07 11:06:56
4831,1461027620665978880,1259934795380989953,@lisa_m_228 @mat_schmaltz @PierrePoilievre Really - what is the Swiss inflation rate?,en,2021-11-17 17:45:04+00:00,1,1,5,2472,0,0,1,2022-05-07 11:06:56
4830,1461035598282694656,993048877,@fabiocanetg @FuW_News @maximebotteron Die Frage ist eher ob die SNB will. Die Zinsen steigen und verursachen eine leichte Aufwertung. Dadurch steigt auch die Inflation in der Schweiz weniger stark im Vergleich zum Ausland. Vielleicht kommt dies der SNB gelegen.,de,2021-11-17 18:16:46+00:00,0,935,890,2169,0,0,0,2022-05-07 11:06:56
4829,1461036090203250698,326823126,For shops that produce smaller components there’s no shortage of reasons to invest in Swiss-style CNC lathes.#swisslathe #AvantiEngineeringhttps://j.mp/3qHKnkV,en,2021-11-17 18:18:43+00:00,1,106,7,1046,0,0,0,2022-05-07 11:06:56
4828,1461038421439401991,714196576072241152,"@ToscanRalph Nun rund 2/3 in der Schweiz sind geimpft und weniger als 1/3 der Hospitalisierten und auf den IPS, „die harte Währung“, sind Geimpfte…..",de,2021-11-17 18:27:59+00:00,0,403,323,22191,0,0,0,2022-05-07 11:06:56
4827,1461038956972281868,1418215589290528774,@zatoshi_invest In Switzerland? 🤔 sounds like exactly what I need…,en,2021-11-17 18:30:06+00:00,0,1189,2460,6611,0,0,0,2022-05-07 11:06:56
4826,1461042108098351104,1342901885129404418,"@dogeofficialceo @elonmusk @hiddin2urleft @BillyM2k @28delayslater @TDogewhisperer @Kristennetten @greg16676935420 @DogecoinNorway @EvaFoxU @suchHODL $doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2021-11-17 18:42:38+00:00,2,80,229,1987,1,0,0,2022-05-07 11:06:56
4825,1461042163211509766,1342901885129404418,"@dogeofficialceo $doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2021-11-17 18:42:51+00:00,2,80,229,1987,1,0,0,2022-05-07 11:06:56
4824,1461042377615888391,1342901885129404418,"@johnmyers $doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2021-11-17 18:43:42+00:00,1,80,229,1987,0,0,0,2022-05-07 11:06:56
4823,1461042596755693581,1342901885129404418,"@BabyDogeCoin @ethereum $doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2021-11-17 18:44:34+00:00,1,80,229,1987,0,0,0,2022-05-07 11:06:56
4822,1461042646634438666,1342901885129404418,"@princessofshib $doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2021-11-17 18:44:46+00:00,1,80,229,1987,0,0,0,2022-05-07 11:06:56
4821,1461042917548732418,1342901885129404418,"@RobinhoodApp @BurgerKing $doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2021-11-17 18:45:51+00:00,1,80,229,1987,0,0,0,2022-05-07 11:06:56
4820,1461053991480139776,22689588,"In Love ❤️ with #btc Wallet! @Relai_ch is the easiest way to invest and create savings plans for #Bitcoin - Made in Swiss 🇨🇭
Extremely smart App🔥",en,2021-11-17 19:29:51+00:00,0,83,322,402,0,0,0,2022-05-07 11:06:56
4819,1461074710767169536,1280159711963148288,"@NFAhates1776 @Phuong_Truong @WSJ @NIH Switzerland literally ranks #1 on the global innovation index and #3 in global competitiveness (US hops between #2 and #4). It’s the most advanced free market economy on earth. And they completely fixed their drug problem. Losing 100,000 people a year isn’t good economics.",en,2021-11-17 20:52:11+00:00,0,60,420,3193,0,0,0,2022-05-07 11:06:56
4818,1461088018413101065,884337312900956160,"@invest_answers @ctoLarsson Sitting in Switzerland 🇨🇭 drinking a hot chocolate on a cold November evening… learning so much from this inspiring conversation .. two bright minds coming together. 
please repeat in what ever form you come up with… we are certainly going to watch again
Thanks and Kudos 🙏🏻",en,2021-11-17 21:45:03+00:00,1,180,946,4043,0,0,0,2022-05-07 11:06:56
4817,1461091488843145218,705061915811119104,"@LongTplexTrader I have no clue if this is one. I see some crazy Eastern Europe interest rate spreads blowing out. Swiss Franc probably goes up, which would be retarded, because their 10-yr note has yielded negative for the last 14 years.",en,2021-11-17 21:58:51+00:00,4,362,211,17133,0,0,0,2022-05-07 11:06:56
4816,1461094083661910016,1017457896030986240,"@Chesschick01 @sarahjeong Inflation eats away at the value of the dollar. The rich can convert dollars to Swiss francs, to stocks, to gold, or to commodities. Normal folks just have the paycheck and maybe a bank account.

Sad that someone with a U degree cannot follow what any normal person can.",en,2021-11-17 22:09:10+00:00,1,271,334,8332,0,0,0,2022-05-07 11:06:56
4815,1461155841881493509,97110201,"Economic Indicator to be released today:   
New Zealand inflation forecast.
Swiss trade balance, exports, imports, industrial production.
U.S. initial jobless claims, continuing jobless claims, Philly Fed manufacturing index, leading index change &amp; KC Fed manufacturing index.",en,2021-11-18 02:14:34+00:00,0,242,24,2324,0,0,0,2022-05-07 11:06:56
4814,1461160602856951812,92251857,"UBS revises India's GDP forecast to 9.5% from 8.9% for FY22

Citing faster-than-expected recovery, rising consumer confidence and the resultant spending spike, Swiss brokerage UBS Securities has revised upwards its growth forecast for the current fiscal to 9.5 per cent",en,2021-11-18 02:33:29+00:00,0,759,1041,38395,0,0,0,2022-05-07 11:06:56
4813,1461169060062720002,570927672,"Swiss brokerage UBS Securities has revised upwards its growth forecast for the current fiscal to 9.5 per cent from 8.9 per cent in September.

The brokerage also sees the economy clipping at 7.7 per cent in FY23 but moderating to 6 per cent in FY24,",en,2021-11-18 03:07:05+00:00,1,11482,50,552840,0,0,1,2022-05-07 11:06:56
4812,1461169131630174212,261758675,@maxfawcett @erinotoole What about Switzerland? 1.2% inflation in October year over year…,en,2021-11-18 03:07:22+00:00,0,2557,540,35417,0,0,1,2022-05-07 11:06:56
4811,1461195030182436866,331624645,Good Morning Switzerland – Indikation Indication SMI -3 / DAX +3,en,2021-11-18 04:50:17+00:00,2,3244,3810,81800,0,0,0,2022-05-07 11:06:56
4810,1461214145756418049,1312246113244794881,SWISS FINMA SAYS  HAS IMPOSED MEASURES ON THE BANKS AS A RESULT #News #Forex #SWISS,en,2021-11-18 06:06:15+00:00,1,5177,5,39133,1,0,0,2022-05-07 11:06:56
4809,1461218672450711558,909498052615995398,"@AmeriCannaBlunt What’s not a drug?
Everything, don’t overdo it(not even with food, J. Bezos invest, eternal life).
Decades ago, (the best the Swiss market had to offer), but not alcohol,,,!
Never went to doctor, always sweated out (bathtub).
Clear mind, work, driving a car (living alone).",en,2021-11-18 06:24:14+00:00,1,16,11,2912,1,0,1,2022-05-07 11:06:56
4808,1461229142213640195,460288171,"VORBÖRSE SCHWEIZ:

$SMI +0,15%
$SMIM +0,06%

$ALC +0,4% (Kurszielerhöh.)
$HOLN +1,6% (Investorentag)
$SIKA +0,6% (Kurszielerhöh.)

$BALN +1,1% (Zwischenbericht)
$EMMN +1,6%
$IDIA -1% (Kurszielred.)
$BAER -0,9%
$LAND +1,1% (Auftrag)

Übrige Aktien bisweilen gut gehalten gestellt.",de,2021-11-18 07:05:50+00:00,1,5123,297,21107,0,0,0,2022-05-07 11:06:56
4807,1461229350976638981,460288171,"SWISS PREMARKET:

$SMI +0,15%
$SMIM +0,06%

$ALC +0,4% (broker call)
$HOLN +1,6% (CMD)
$SIKA +0,6% (broker calls)

$BALN +1,1% (trading statem.)
$EMMN +1,6%
$IDIA -1% (broker call)
$BAER -0,9%
$LAND +1,1% (order)

Most other shares somewhat higher traded so far.",en,2021-11-18 07:06:40+00:00,1,5123,297,21107,1,0,0,2022-05-07 11:06:56
4806,1461250501098487815,1408854143754702849,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2021-11-18 08:30:42+00:00,2,51,9,12288,4,0,0,2022-05-07 11:06:56
4805,1461253743857577986,221961207,How to protect your savings against inflation in Switzerland - The Local Switzerland,en,2021-11-18 08:43:35+00:00,0,404,447,58289,0,0,0,2022-05-07 11:06:56
4804,1461280096640249860,205658248,@fxfatty @PazzoOcchio @invest_ez Does Swiss Frank keep to this rule?,en,2021-11-18 10:28:18+00:00,0,663,346,55659,0,0,1,2022-05-07 11:06:56
4803,1461304359132839945,130501571,"Netflix erhöht die Preise in der Schweiz. Gleichzeitig werden Serien und Filme abgezogen für NetflixDE, da ein neuer Streamingdienst (#ParamountPlus ) kommt.
Danke für nichts #Netflix, die gewonnene Zeit kann ich nun ins lesen von Bücher investieren",de,2021-11-18 12:04:43+00:00,6,307,224,1923,0,0,0,2022-05-07 11:06:56
4802,1461315502060363776,1389150614345584641,"The @anomafoundation, a blockchain technology company, has raised 24 million Swiss francs (US$26 million) in a funding round at a valuation of 240 million Swiss francs ($260 million).
#CryptoNews #cryptocurrencies #cryptocurrency #CryptocurrencyNews #cryptocurrency #forex #invest",en,2021-11-18 12:49:00+00:00,0,652,74,2072,0,0,2,2022-05-07 11:06:56
4801,1461318754562940933,1275489460000559112,"SWISS FRANC GAINS TO STRONGEST LEVEL VERSUS EURO IN SIX YEARS
#forex #trading $usd $chf #swiss #snb #signals #fx",en,2021-11-18 13:01:55+00:00,0,231,68,1629,1,0,0,2022-05-07 11:06:56
4800,1461319710776115204,136399657,"#SNB is good at talking the talk, but maybe it is now time to walk the walk and intervene? ^FR

*SWISS FRANC GAINS TO STRONGEST LEVEL VERSUS EURO IN SIX YEARS #EURCHF",en,2021-11-18 13:05:43+00:00,2,8161,466,14206,0,0,0,2022-05-07 11:06:56
4799,1461325084786892805,249768777,"Swiss Franc Rises to Strongest Since 2015 on Europe Covid Surge
SNB... answer Who is the buyer of big tech at these crazy valuations",en,2021-11-18 13:27:04+00:00,3,58866,573,59936,0,0,0,2022-05-07 11:06:56
4798,1461330470529032195,803639496386355200,"@SteveMatthews12 Yeah but not all countries are born equal. A small open economy like Switzerland/Ireland can go to 5x GDP and nobody would’ve cared, esp w dearth of safe assets. The US tho is equilibrium-defining as in it determines the equilibrium out of the multiple equilibria we could be in",en,2021-11-18 13:48:29+00:00,1,2711,3010,25304,0,0,1,2022-05-07 11:06:56
4797,1461338716673388551,350703561,The Swiss market index hit an all time high today. $ewl,en,2021-11-18 14:21:15+00:00,0,534,252,11112,0,0,0,2022-05-07 11:06:56
4796,1461340806552473601,467463940,"Der Euro fällt auf den tiefsten Stand zum Franken seit 2015. Zeitweise rutschte er unter die Marke von 1.05 Fr. Die SNB scheint die Marke zu verteidigen, was aber teuer werden könnte. Einer der Gründe für die Aufwertung des Frankens: die tiefe Inflation in der Schweiz!",de,2021-11-18 14:29:33+00:00,8,25716,3795,49374,4,0,0,2022-05-07 11:06:56
4795,1461357565237858311,1329856106143870979,"@FlySWISS 1/2 ok but they always tell me to contact Swiss so? I just want to verify that the representative booked the correct class. It is not Basic Economy/Economy Light I asked for. I asked for 1 free checked bag included &amp; free seat selection. Nobody replies with online contact, on...",en,2021-11-18 15:36:08+00:00,0,72,3,103,0,0,0,2022-05-07 11:06:56
4794,1461403455252217856,25738256,"@allesgutgutso @stefanschaetti Die SNB hat über 1 Billion Staatsanleihen von den EU Länder.
Da könnte die Schweiz locker kaufen was sie braucht.
Wir könnten die Anleihen ja China verkaufen.",de,2021-11-18 18:38:29+00:00,0,1651,879,6744,0,0,1,2022-05-07 11:06:56
4793,1461418212650897416,1319375536356007936,"@SNB_BNS_en I have a question, what are the requirements for opening a bank account in Switzerland",en,2021-11-18 19:37:08+00:00,0,31,33,95,0,0,0,2022-05-07 11:06:56
4792,1461435537949089800,580085080,The true mark of inflation in the Canadian economy is the price of Swiss Chalet’s Festive Special,en,2021-11-18 20:45:59+00:00,0,137,211,40238,0,0,0,2022-05-07 11:06:56
4791,1461438142175711236,1358433549641261056,@tferriss Swiss francs. Inflation is 1.2% compared to 4.1% i. Eurozone and 6.2% in the US.,en,2021-11-18 20:56:19+00:00,0,56,775,810,0,0,0,2022-05-07 11:06:56
4790,1461492671499935748,1439081341258276866,"🌍🚀 Products based on Polygon, Avalanche and Algorand will be listed on the Swiss Stock Exchange",en,2021-11-19 00:33:00+00:00,0,103,0,5655,0,0,0,2022-05-07 11:06:56
4789,1461550233519747075,1174997721389776897,"#Foreignreserve 

💥Countries with the highest US $ reserves.

1. China – $3,371 Billion
2. Japan – $1,386 Billion
3. Swiss – $1,086 Billion
4. India  – $633.73 Billion
5. Russia – $615.40 Billion

India 4th largest forex reserves holder globally surpassing Russia this week",en,2021-11-19 04:21:44+00:00,41,11493,222,11587,5,1,4,2022-05-07 11:06:56
4788,1461557425933361156,331624645,Good Morning Switzerland – Indikation Indication SMI +42 / DAX +63,en,2021-11-19 04:50:19+00:00,1,3244,3810,81800,0,0,0,2022-05-07 11:06:56
4787,1461572283739344898,1344569793958047744,"@CorioIanus_ If planning and organizing that way works for amazon, a company with a gdp equivalent to countries like Switzerland or sweeden im at least open to it",en,2021-11-19 05:49:21+00:00,0,151,857,9972,0,0,1,2022-05-07 11:06:56
4786,1461591572370317314,460288171,"VORBÖRSE SCHWEIZ:

$SMI +0,40%
$SMIM +0,27%

$LOGN +0,9% (Gegenbewegung)
$SIKA +0,9%
$ZURN +0,7% (Kurszielerhöh.)

$COTN -1,4% (US-Vorgaben)
$COPN +3,8% (Produktnews)
$IFCN -1,7% (US-Vorgaben)
$SUN +1,4%
$VACN -1,7% (US-Vorgaben)

Übrige Aktienkurse höher gestellt.",de,2021-11-19 07:06:00+00:00,0,5123,297,21107,0,0,1,2022-05-07 11:06:56
4785,1461591762225537029,460288171,"SWISS PREMARKET:

$SMI +0,40%
$SMIM +0,27%

$LOGN +0,9% (rebound)
$SIKA +0,9%
$ZURN +0,7% (broker call)

$COTN -1,4% (US trading)
$COPN +3,8% (product news)
$IFCN -1,7% (US trading)
$SUN +1,4%
$VACN -1,7% (US trading)

Most other shares higher traded so far.",en,2021-11-19 07:06:45+00:00,1,5123,297,21107,0,0,0,2022-05-07 11:06:56
