,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person
5499,1.44873E+18,1480234334,"@GeorgeTakei To put the figure in perspective, Switzerland's 2020 GDP was ~US$474.9 billions",en,2021-10-14 19:03:48+00:00,9,289,781,16527,2,0,1,07/05/2022 11:20,,T
5487,1.44894E+18,4877729669,When I see the prices here in Switzerland for literally almost anything I'm just shocked. My country may be poor but I'm glad my home city has a low cost of living. Inflation really sucks,en,2021-10-15 08:58:06+00:00,3,961,2228,43633,0,0,0,07/05/2022 11:20,,T
5486,1.44894E+18,8.24787E+17,"@FraserNelson @FraserNelson, it is most odd that you and your little pals (@SteveBakerHW, @TheGWPF, et al) never address the cost of NOT meeting net zero.
Swiss Re predicts a 10% loss of global GDP. The UCL report paints an even grimmer picture.
Fact: achieving #NetZero is a bargain.",en,2021-10-15 08:59:46+00:00,3,259,384,15952,0,0,0,07/05/2022 11:20,,T
5475,1.44908E+18,411803607,"@rubecube12 @LukeGromen @SehrLangsam2 @Stimpyz1 @Murraybruce88 @HayekAndKeynes @itznicker @RaisingTheBAR47 @acosgrove003 @SamanthaLaDuc @MarketInterest @HammerstoneMar3 @jam_croissant @tr8derz @kevinmuir @Barton_options The individual, average, “statistically measured” life of a Swiss is vastly better than of a US citizen or Chinese. 
So I get it, I get the entire geopolitical construct, but the reality of being part of the #1 vs #2 world’s economy is also, sorry, “intellectual masturbation”. ✌🏻",en,2021-10-15 18:39:20+00:00,3,1588,398,28214,0,0,1,07/05/2022 11:20,,T
5445,1.45002E+18,1.08077E+18,"(1).👉🏻 Swiss think tank launches an initiative to make bitcoin one of the country's reserve assets. If the signature campaign succeeds, Swiss citizens will have to vote for the Swiss National Bank (SNB) to add bitcoin to its reserves.",en,2021-10-18 08:52:47+00:00,3,8004,241,870,0,0,1,07/05/2022 11:20,,T
5422,1.4505E+18,1.27382E+18,"Eggertsson and Proulx (2016) showed that when central banks fail to credibly shift expectations toward higher inflation, a sort of brute force QE approach to monetary stimulus might require extremely large asset purchases. Japan and Switzerland are examples of this phenomenon.",en,2021-10-19 16:32:44+00:00,15,994,2,31,1,0,2,07/05/2022 11:20,,T
5398,1.45117E+18,1.36539E+18,"@LiaOfTheBay 0.27% GDP defence budget. Actually impressive how ridiculously low that is, even NZ and Switzerland spend wayy more",en,2021-10-21 13:07:08+00:00,3,1492,739,6868,0,0,1,07/05/2022 11:20,,T
5395,1.45126E+18,3027970893,Someone one day mocked me about the Swiss franc.. look where it is going against the euro.. smart money knows how fucked is the economy right now,en,2021-10-21 18:35:17+00:00,28,48323,997,54672,1,0,1,07/05/2022 11:20,,T
5394,1.45127E+18,21605824,"Germany is one of the biggest spenders on healthcare in Europe. It spends 11.1% of annual GDP on healthcare expenditure. Only Switzerland and France spend more in terms of GDP percentage. German healthcare spending works out at just over €4,000 per inhabitant each year.",en,2021-10-21 19:19:50+00:00,6,1737,450,7998,1,1,0,07/05/2022 11:20,,T
5380,1.45155E+18,455883476,@adilshahzeb Inflation and rupee devaluation is due to international price hike and you guys should know that your sponsors PML N did not leave behind economy of Switzerland for PTI Pakistan was almost bank corrupt when PTI take over but lifafas and agenda based so called journalist ignore it,en,2021-10-22 13:57:40+00:00,3,419,758,15791,0,0,2,07/05/2022 11:20,,T
5370,1.45188E+18,1.2441E+18,"I love my children, I don’t want them to get even a mild infection of Covid. I want the Swiss Cheese layers of protection against Covid for all Australian children. We need to put our children first. The economy is a construct &amp; controlling covid leads to economic prosperity.",en,2021-10-23 11:47:21+00:00,56,632,964,70223,10,0,1,07/05/2022 11:20,,T
5367,1.45191E+18,1.45059E+18,@medicrypt @PeterLBrandt @BinanceUS @SECGov @CFTC @BrianShroder The mighty Swiss Franc tanked a bit like that in 2015 when the central bank removed the Euro CHF peg..... FXCM lost $100M odd (onenof the original online forex brokers) and went out of business.....,en,2021-10-23 14:05:00+00:00,3,20,99,1862,1,0,1,07/05/2022 11:20,,T
5339,1.45255E+18,1.19898E+18,"@SuzySmith69 @SkyNews Do you want to copy the American system, which costs almost 2x as much as the UK system as a % of GDP, or the French, German and Swiss systems, which cost 10-20% more?",en,2021-10-25 07:58:41+00:00,3,669,1127,22166,0,0,0,07/05/2022 11:20,,T
5332,1.45265E+18,3315017925,@womiv @ose_anenih @cchukudebelu @Chxta Swiss bankers are not the ones doing the funding. They're just a conduit pipe for any investors who might be unfortunate enough to invest in Boko Haram,en,2021-10-25 14:39:28+00:00,8,195825,2194,51466,1,0,4,07/05/2022 11:20,,T
5326,1.45275E+18,1.22501E+18,"81 countries, representing over 90 percent of global GDP, are now exploring a CBDC.

How many $QNT can secure ?

$QNT partners 

Nexi + SIA ➡️ €

MIT ➡️ $

SDX ➡️ Swiss Franc

IDB ➡️ LatinAm $ for 12 countries 

+ is Founding Member of the Digital £ Foundation",en,2021-10-25 21:52:25+00:00,7,8699,179,21495,0,0,0,07/05/2022 11:20,,T
5320,1.45293E+18,1.16086E+18,@TheStalwart Switzerland and Japan have the best railway networks in the world at affordable prices. Publicly subsidized. Where's the inflation there?,en,2021-10-26 09:24:06+00:00,60,383,1231,5369,5,0,10,07/05/2022 11:20,,T
5313,1.45302E+18,552748694,"Israel
Korea
Taiwan
Sweden
Japan
Austria
Switzerland
Germany
US
Denmark
Belgium
Finland
Iceland
China
France
Netherlands
Norway
Slovenia
Czech Republic
Australia

All have greater % R&amp;D spend than UK. 

Will government invest £ into R&amp;D to change this at #SpendingReview tomorrow?",en,2021-10-26 15:38:57+00:00,13,903,3045,3346,7,3,0,07/05/2022 11:20,,T
5305,1.45328E+18,65518478,"Swiss Govt: SNB Emphasized Need For Expansive Monetary Policy

#CHF",en,2021-10-27 08:30:06+00:00,4,6879,882,48240,0,0,0,07/05/2022 11:20,,T
5283,1.45362E+18,243318995,"BOJ GOV KURODA: CURRENT YEN WEAKNESS IS POSITIVE FOR ECONOMY

- Swiss one?",en,2021-10-28 07:07:11+00:00,7,209855,187,129345,1,1,0,07/05/2022 11:20,,T
5280,1.45365E+18,560917964,"@AshleyTheophane @AyoCaesar @JeremyVineOn5 @InsulateGB The EPI (Environmental Performance Index) currently ranks the UK as the 4th best country in the world behind Denmark, Luxembourg and Switzerland.

We are one the best countries in the world in this area, but a narrative has to be pushed so here we are...",en,2021-10-28 08:56:10+00:00,120,216,910,4142,1,0,0,07/05/2022 11:20,,T
5277,1.45366E+18,202956495,@milmoney_goals @TheProspersMind Banks in Switzerland gives you negative interest rate and still people put $$in the bank.,en,2021-10-28 10:07:55+00:00,3,557,309,1487,0,0,1,07/05/2022 11:20,,T
5270,1.45376E+18,1.28924E+18,"@Jooonaathhan @DeItaone A maniac? 

He had this country / economy running like a Swiss made watch before this pandemic hit. Can you honestly say the new guy is doing a good or better job on anything besides being more like able and less mean tweets?",en,2021-10-28 16:08:47+00:00,6,5,54,3099,0,0,1,07/05/2022 11:20,,T
5266,1.45385E+18,9.89953E+17,@GeorgKennan Swiss conservatives are prettc close to American ones. They favor neoliberal supply-side politics and social conservatism unlike most European conservatives who prefer a mixed economy/mild social democracy,en,2021-10-28 22:43:31+00:00,3,427,166,6640,0,0,1,07/05/2022 11:20,,T
5256,1.45399E+18,1.25079E+18,"@wakawaka_doctor My brother to travel is very good oo, 
I will travel to Switzerland or any other countries when I have made my money in nigeria here.
Who God wants to bless, he will surely bless it doesn't matter were you are.
Abi them get money tree 🌲🌴 for there? Use that money invest here",en,2021-10-29 07:34:52+00:00,8,17,133,688,0,0,1,07/05/2022 11:20,,T
5254,1.454E+18,9.78964E+17,"@PositiveMoneyUK @forfinancewatch @ReclaimFinance @APPGSustFin @isfcentre @NoFossilBanks @Koalas_Eng @NEF @ClimateLending Eager to know behind who Switzerland is located now ! Unfortunatetly despite many calls from scientist &amp; activists @SNB_BNS is such a climate laggard ! Isn't it @klimastreik @greveduclimat  @KlimaAllianzCH @greenpeace_ch ? 
#endfossilfinance #defundclimatechaos #riseupforchange",en,2021-10-29 08:29:29+00:00,3,933,814,1548,0,0,1,07/05/2022 11:20,,T
5247,1.45406E+18,1.02259E+18,"@kayode_william @_SirWilliam_ Switzerland does not have access to sea. What is its GDP per capita?

Some of the most stable and thriving economies in Africa are land-locked:

BOTSWANA

RWANDA 

_______

The future of Alaigbo/SE = Skilled PEOPLE/Human Capital, and not ""Oil/Sea.""

Adaptability/Soft Power/STEM.",en,2021-10-29 12:12:57+00:00,3,9038,7616,157318,0,0,0,07/05/2022 11:20,,T
5246,1.45407E+18,1.34689E+18,I wonder how other players in the swiss CSGO scene practice individually? Would be nice to hear how other players do it and how much time you invest into it.,en,2021-10-29 12:55:37+00:00,12,98,77,290,0,0,15,07/05/2022 11:20,,T
5241,1.45433E+18,7.31445E+17,"@johnredwood 4% permanent reduction in GDP, £30 billion in lost tax revenue every year UK is outside the single market. Its the daftest thing any country has ever done to itself. Switzerland, Norway? What do they know? #BrexitReality",en,2021-10-30 06:20:15+00:00,25,1505,2110,18436,0,0,6,07/05/2022 11:20,,T
5234,1.45447E+18,206584679,@manilabulletin You know what can make the economy better? You returning what your family stole from the Philippine government. Remember the money in the Swiss banks?,en,2021-10-30 15:43:24+00:00,11,546,587,25285,0,0,0,07/05/2022 11:20,,T
5229,1.45456E+18,8.99665E+17,"@IH12963 @UmitSpr SIX digital when it's out, the child company of the Swiss stock exchange",en,2021-10-30 21:10:21+00:00,4,996,1892,15087,0,0,1,07/05/2022 11:20,,T
5223,1.45482E+18,1.10252E+18,@roarbro @adbalfour @markgoodair @Michael80789776 @FridgeBoris @Damonxv1 @MalChandler @MikeyR08548854 @987_charles @garrettdonnelly @damienXTR @iancrichton4 @galoftomo @Quisitive6 @Schofield7Pete @rec777777 @secschoolboy @andyfarnell07 @Sacro @PetrasPics66 @BexBitchley @ShearerRab @AndrewKnight226 @ScoobyDrew2 @JenniferCoogan1 @Marisya100 @Bellagio_bound @Stephen1010102 @newey1980 @garychef2 @RobertS47863727 @dommyjonny11 @thefactroom @FFlacid @cybremike5 @somechewlip @AndersChukwu @JonSheller1 @BullshitBuster_ @NewforestStock @McDweeb2000 @SpaceUlysses31 @RandyKite @Finnimore1 @RichardSweeney2 @Radagast2015 @Sam_Arkim @zafron98 @Ann06957684 @JackDaw68083738 The European Union allowed the recognized equivalence of the Swiss stock exchange to lapse in 2019 after a dispute over a host of bilateral treaties governing Switzerland’s political relationship with the bloc.,en,2021-10-31 14:27:03+00:00,3,13098,11437,110445,0,0,1,07/05/2022 11:20,,T
5221,1.45492E+18,3000627334,@julianbaer31 @mYinsanityCH It‘s not my fault people can‘t invest the time to play and additional the talent pool in switzerland is very low. Keep judging without any inside informations. I don‘t add retired or low work ethic players into my team only to make you happy. People need to earn a spot in a [1/2],en,2021-10-31 21:02:52+00:00,18,500,424,780,0,0,3,07/05/2022 11:20,,T
5207,1.45507E+18,555370896,"2026 IMF GDP Forecasts:

Australia +2.6%
South Korea +2.4%
Taiwan +2.1%
Switzerland +1.8%
United States +1.7%
Russia +1.6%
United Kingdom +1.5% ⬅️
Canada +1.5%
Spain +1.5%
France +1.4%
Germany +1.1%
Italy +1.0%",en,2021-11-01 07:25:00+00:00,7,65577,5168,380048,4,0,0,07/05/2022 11:20,,T
5206,1.4551E+18,555370896,"National Debt to GDP ratio:

Italy 156.0%
Spain 120.0%
France 116.0%
Belgium 114.0%
UK 94.9% ⬅️
Austria 83.9%
Germany 69.8%
Finland 69.2%
Ireland 59.5%
Poland 57.5%
NL 54.5%
Norway 46.0%
Switzerland 42.9%
Denmark 42.2%
Sweden 39.9%
Turkey 39.5%
Russia 17.8%

TradingEconomics.",en,2021-11-01 09:21:51+00:00,20,65577,5168,380048,10,3,4,07/05/2022 11:20,,T
5204,1.45516E+18,2355527641,"Those people against the current administration in the PH won't believe that their economy is getting better and better. We in Rothschild  invested and just gained 80 percent in stock market. Swiss people are super happy 😂😂

Appreciate Du30 👊😅",en,2021-11-01 13:07:12+00:00,523,668,14,6566,130,11,11,07/05/2022 11:20,,T
5200,1.45532E+18,1.18897E+18,"We buy Japanese copiers, Chinese IPhones,Korean cars, French fashions Italian foods, German machines, Swiss watches, Dutch tomato’s, appliances made in Mexico, Brazilian coffee, Swiss chocolates, and fly in planes designed &amp; built everywhere &amp; wonder what’s wrong with the economy",en,2021-11-01 23:41:00+00:00,3,2953,4780,34502,1,0,0,07/05/2022 11:20,,T
5183,1.45566E+18,1.35084E+18,@therationalroot You guys cannot imagine how good it is to be swiss. We have close to zero inflation and get to invest in those assets that the US government is pumping with big inflation. On top of that we hedge our currency and carry is close to zero between chf and usd. Thanks USA keep losing!,en,2021-11-02 22:11:48+00:00,4,20,226,1761,0,0,0,07/05/2022 11:20,,T
5180,1.45575E+18,9.9373E+17,"One of the biggest misconceptions, he said, is that home ownership is superior to renting. He noted that Switzerland and Germany have the lowest home ownership rates among OECD countries, but they have one of the highest GDP per capita + Human Development Index scores globally.",en,2021-11-03 03:55:27+00:00,8,1492,229,477,4,0,1,07/05/2022 11:20,,T
5173,1.45579E+18,460288171,"SWISS PREMARKET:

$SMI -0,03%
$SMIM -0,04%

$ABBN +0,4% (broker call)
$GEBN +1,9% (earnings, guid.)
$UBSG -0,2%

$ADEN +0,4% (broker call)
$SCHP +0,4% (broker call)
$TEMN +0,4% (broker call)

Most other shares marginally lower traded so far. Only a few movers.",en,2021-11-03 07:04:00+00:00,3,5123,297,21107,0,1,0,07/05/2022 11:20,,T
5162,1.45597E+18,1.34792E+18,@invest_answers Thx! That's What i thought. Risk/Reward. I'm a Patreon of your Channel. You do a amazing Job. Keep it up. All the best to you and greetings from Switzerland,en,2021-11-03 18:49:46+00:00,3,59,133,131,0,0,1,07/05/2022 11:20,,T
5157,1.45616E+18,460288171,"SWISS PREMARKET:

$SMI +1,02%
$SMIM +0,46%

$CSGN -0,6% (earnings, CMD)
$NOVN +1,9% (sells Roche stake)
$ROG +2,4% (buys stake)
$UBSG +0,7%

$VATN -1% (earnings)

Most other shares higher traded. No specific movers so far.",en,2021-11-04 07:06:00+00:00,3,5123,297,21107,0,1,0,07/05/2022 11:20,,T
5153,1.45622E+18,57073389,"My #didyouknow moment for 4/11-

As of June, Swiss National Bank, SNB, owned US162 billion of USA equity and includes shares of big US tech cos or S&amp;P500 index. 
Source- article by #charlesgave on why this is explosive",en,2021-11-04 11:14:57+00:00,56,153807,374,83625,5,0,2,07/05/2022 11:20,,T
5144,1.45636E+18,1.26864E+18,@DrDadabhoy We’re on the same page but just to say: I say “imperialist” as a wider category than “colonialist.” Their control of the global economy etc puts them in power even when they have given up territory. This would then also allow the Swiss etc to be brought in.,en,2021-11-04 20:35:26+00:00,5,1698,1189,9207,0,0,2,07/05/2022 11:20,,T
5127,1.45687E+18,24378502,"Our drug policies have led to more drug deaths and a disturbing rise in numbers of children drawn into exploitative drug supply chains. We need to decriminalise drugs and invest in treatment to reduce harm and save lives. Countries like Switzerland and Portugal did, and it works.",en,2021-11-06 06:31:41+00:00,150,49524,40275,9536,65,3,6,07/05/2022 11:20,,T
5094,1.4576E+18,460288171,"SWISS PREMARKET:

$SMI -0,14%
$SMIM -0,38%

$CFR +1,3% (Third Point rumors)
$SCMN -0,4% (broker call)

$AMS -0,7% (broker call)
$SIGN +0,8% (product news)
$SOON -2,2% (hearing implants)

Most other shares somewhat lower traded so far.",en,2021-11-08 07:04:08+00:00,3,5123,297,21107,0,0,0,07/05/2022 11:20,,T
5087,1.45773E+18,481912115,"@Quamf_y That is the combined market cap of all companies listed on the Six Swiss Stock exchange - based on their financials (FY20) and EBITDA of CHF368.9mn, (assuming) a sale @ 15x they would have EV of c. CHF 5.5bln - twice the size of $QNT",en,2021-11-08 15:12:44+00:00,3,113,325,726,0,0,0,07/05/2022 11:20,,T
5085,1.45775E+18,715001256,@RuwaydaMustafah It is not a solution at all. The sources in the region are enough to develop the economy if rulers stop stealing public money which they invest in Swiss banks.,en,2021-11-08 16:30:18+00:00,3,114,189,158,0,0,0,07/05/2022 11:20,,T
5074,1.45793E+18,1.42878E+18,"World's Richest Countries In 2021 (GDP Per Capita In USD)

🇱🇺Luxembourg:100K
🇨🇭Switzerland:81K
🇮🇪Ireland:79K
🇸🇯Norway:67K
🇺🇸U.S:63K
🇸🇬Singapore:59K
🇩🇰Denmark:58K
🇮🇸Iceland:57K
🇶🇦Qatar:53K
🇦🇺Australia:52K
🇳🇱Netherlands:51K
🇸🇪Sweden:50K
🇦🇹Austria:49K
🇫🇮Finland:48K

#StatsTwitter",en,2021-11-09 04:41:28+00:00,3,1130,244,1659,2,0,0,07/05/2022 11:20,,T
5070,1.45797E+18,460288171,"SWISS PREMARKET:

$SMI -0,13%
$SMIM -0,12%

$ALC +0,4% (broker call)
$CSGN -0,9%
$HOLN +0,1%
$SLHN -0,2% (trading statem.)
$UBSG -0,2%

$FHZN +0,4% (broker call)
$PSPN +0,4% (earnings)

Most other shares somewhat lower traded so far.",en,2021-11-09 07:06:22+00:00,3,5123,297,21107,0,0,0,07/05/2022 11:20,,T
